tstart,alpha,beta,chi,delta,eta,gamma,kappa,lambda,mu,nu,omega,phi,rho,theta
358640896.062,1.17306622822e-23,0.000150821283532,1.91682261031e-16,0.999784627898,2.15008180926e-25,6.28466008965e-05,1.36560808609e-11,1.70332721603e-06,7.91378108431e-10,1.44236996444e-17,5.31262924055e-12,7.97335711314e-11,4.09614121467e-14,1.60890866854e-13
358641152.062,3.49537312367e-19,0.0184768234091,8.50565406258e-15,0.981291215636,5.30982746645e-20,0.000211645360903,1.01248271419e-09,2.0301189496e-05,1.01559908344e-08,2.18056681012e-14,3.39644183216e-11,2.59229247388e-09,4.79863413822e-10,1.30218893804e-10
358641408.062,6.608009269e-18,0.00854416633786,2.63704042233e-14,0.991201994039,9.26192305812e-19,0.00022823203524,6.81027799441e-09,2.5574274866e-05,1.75217248069e-08,1.360748024e-13,3.0557835174e-10,8.25058300711e-09,3.3059950875e-10,9.43034076397e-11
358641664.062,1.57828497328e-15,0.207550080005,4.91405369972e-14,0.791157996706,1.32868602941e-16,0.000490703038088,4.88480239984e-08,0.000800854570366,2.77692363906e-07,4.78694230308e-12,7.0689101918e-10,2.47685867822e-08,1.30971824845e-08,5.62479443023e-10
295107968.062,4.91295673833e-11,1.00882977667e-11,0.998307163228,7.86928092979e-12,1.1823271983e-08,4.69552830367e-10,4.97303330038e-15,3.64458082371e-13,3.97864564896e-17,1.4579803147e-05,0.00122780966158,2.56165464785e-09,6.17843849169e-22,0.000450432384958
295108224.062,6.79695724511e-11,1.27837826977e-11,0.997973938647,8.60514422936e-12,1.50013542005e-08,6.06196900739e-10,9.21208199177e-15,4.44237139681e-13,8.11746707316e-17,2.4347549305e-05,0.00143086336428,2.89321630948e-09,1.32929823095e-21,0.000570831848358
295108480.062,1.63021422912e-10,2.50379314755e-11,0.996120823818,2.0859658864e-11,3.6702327429e-08,9.26330304235e-10,3.40219577731e-14,6.4194130749e-13,1.6708664725e-16,4.25491208879e-05,0.00245684807517,5.30579128328e-09,6.96094495309e-21,0.00137973584222
295108736.062,1.48831698957e-10,1.83720853417e-11,0.997564887196,1.87734897176e-11,2.89931768312e-08,9.42616724205e-10,1.83594506236e-14,5.1810816121e-13,1.39726426004e-16,2.72807761583e-05,0.00179104795274,5.87704667636e-09,3.15112195423e-21,0.000616748075334
295108992.062,1.17057917678e-10,1.3364986008e-11,0.99693733179,2.59847820861e-11,2.82388055979e-08,8.44772324475e-10,1.64410717857e-14,4.69955672137e-13,9.86913783148e-17,1.77985970996e-05,0.00261060320747,7.53795721426e-09,1.89427011692e-21,0.000434229626918
295109248.062,1.40753940088e-10,1.28600207345e-11,0.998070705496,1.83558811772e-11,2.06485323298e-08,9.67083907519e-10,1.17570647404e-14,4.4604411123e-13,1.16593086087e-16,1.65693464446e-05,0.00163371389741,6.56921835885e-09,1.20830985832e-21,0.000278982902954
126505656.07,2.91755528301e-07,0.729273758042,6.2241487348e-11,1.9289337557e-07,1.29695534364e-10,0.000526061414345,0.0436147304103,0.151143298989,0.0752468698671,0.000162631569798,1.19502477055e-05,2.52817484146e-09,1.48697955297e-05,5.34229500298e-06
225880560.062,0.00145291759867,3.35700646766e-07,0.946013387037,2.44896093429e-12,2.74350357313e-08,3.01832906342e-05,2.12050358052e-13,2.81693684131e-10,2.78518855601e-09,0.0524897250497,2.15428170237e-08,2.06516608757e-08,1.82169132965e-18,1.33786240057e-05
225880816.062,0.00167064919924,3.76361943787e-07,0.940646078209,2.70763957113e-12,3.13815920848e-08,3.30544045468e-05,2.44008687452e-13,3.02639821698e-10,3.23820187395e-09,0.0576357831979,2.16612876192e-08,2.26798362753e-08,2.30309730798e-18,1.3979360901e-05
225881072.061,0.00190100676507,4.51889536267e-07,0.938875104037,5.02635238639e-12,4.38414735626e-08,3.27768388861e-05,3.95865452858e-13,3.86903176871e-10,3.19196247783e-09,0.0591683436901,4.11914619093e-08,3.1081057987e-08,3.46507676843e-18,2.2197081132e-05
225881328.06,0.00126473377837,2.78309289483e-07,0.93987177061,3.3527160208e-12,3.25432046686e-08,2.59848474713e-05,3.3424119141e-13,3.35423383437e-10,3.03529821254e-09,0.0588220029831,5.01151369849e-08,2.47420947521e-08,1.9116683049e-18,1.51186968793e-05
225881584.059,0.000713719627766,1.33454206138e-07,0.950812078897,2.09695372091e-12,1.81969089788e-08,2.37258557598e-05,1.89104492797e-13,3.01842223521e-10,3.57896976434e-09,0.0484458633911,5.46139097955e-08,2.22948504088e-08,5.46682533791e-19,4.37978530317e-06
225881840.058,0.00128844856422,2.04390567125e-07,0.952984975721,4.53452646432e-12,3.19164375775e-08,2.88376401999e-05,3.09604045119e-13,3.4582911877e-10,3.78139199093e-09,0.045689893563,7.18422759331e-08,3.72880696004e-08,1.16456376833e-18,7.4949418081e-06
166827984.062,9.97026969532e-06,0.00460665515594,1.56364749224e-14,1.36700298823e-08,4.95047090129e-07,1.17409448357e-06,0.968068221297,0.00095578778906,0.0220329516042,1.09910408266e-06,8.24913935745e-06,1.25560961086e-08,0.00431536839444,1.87842498767e-09
166828240.062,6.66901514122e-06,0.00324348277832,1.0105048896e-14,7.00427904246e-09,2.85958856591e-07,7.86474458267e-07,0.97197986538,0.000779987048156,0.0206962184291,1.17769254012e-06,6.34507708636e-06,6.30518953092e-09,0.00328516738722,1.44927807246e-09
166828496.062,1.71859451342e-05,0.00758333126234,5.85324655365e-15,2.16022007006e-08,5.63050602588e-07,8.9774442221e-07,0.970157443346,0.00163459821318,0.0161510311997,5.84519595991e-07,5.64985325378e-06,1.22898839915e-08,0.00444867989755,1.07595532876e-09
166828752.062,8.75944489463e-05,0.0293606547052,7.7293573691e-15,6.03139614142e-08,2.41289666404e-06,9.853065874e-07,0.951618685835,0.00406299169918,0.00748275081921,4.77968902473e-07,7.09778344777e-06,2.5653804245e-08,0.00737625927036,3.29877328939e-09
166829008.062,3.18249522187e-05,0.017173107323,6.80763782137e-15,9.61940371486e-08,5.89814562253e-07,1.44113634606e-06,0.963724837028,0.00364521021527,0.012351867399,3.19576206117e-07,8.9244359639e-06,2.69618361489e-08,0.0030617535879,1.37534880363e-09
166829264.062,2.38823624745e-05,0.0119812510779,5.2862191513e-15,9.7715721918e-08,5.98462668328e-07,1.13376944551e-06,0.973242244384,0.00326202509801,0.0092703645176,1.72412205957e-07,1.21976645711e-05,3.07589422415e-08,0.00220600096861,8.07499312891e-10
166829520.062,9.528860209e-06,0.00717902403412,5.92555199937e-15,7.666104352e-08,2.24935313058e-07,8.02878646701e-07,0.983601067296,0.00225474132896,0.00582297134848,1.7653822468e-07,1.77140370521e-05,1.6528165834e-08,0.00111365417331,1.38091790852e-09
166829776.062,1.49551026285e-05,0.0132185727,6.24831755748e-15,1.84296146607e-07,3.99500048761e-07,1.17363853309e-06,0.974917440958,0.00360037772161,0.00642122275356,1.69396689956e-07,1.71341005393e-05,3.08090848918e-08,0.00180833760679,1.41666837877e-09
166830032.062,8.68737285439e-06,0.00638050235323,6.79912474813e-15,4.32001464655e-08,2.62615263316e-07,9.49704967513e-07,0.979106533878,0.00172841999949,0.0107202043114,3.50691949604e-07,1.0838885851e-05,1.39146131935e-08,0.00204319181879,1.25355343631e-09
310483812.062,9.00038314367e-18,1.47993277117e-07,1.34930610441e-10,0.999147659411,1.90653425544e-17,0.000827603172579,8.66815158396e-12,2.00298649927e-08,1.24054455494e-09,4.36363571248e-15,6.26593491105e-08,2.45053502128e-05,6.89589206577e-17,8.26752483e-16
310484068.062,1.9422277228e-17,1.02531543578e-07,1.97894254391e-10,0.998723600006,3.02508512748e-17,0.00124218715254,1.8937477368e-11,8.30028900997e-09,1.90652210647e-09,8.05841337779e-15,5.14149437207e-08,3.40484714495e-05,1.20703545298e-16,8.66124766482e-16
310484324.062,1.57797115548e-17,1.54166600552e-07,4.48105998074e-11,0.999437030628,1.93974046552e-17,0.000546928553115,1.62853711973e-11,1.12895256199e-08,1.13696057935e-09,3.59670922142e-15,2.89721759498e-08,1.58451925926e-05,2.02557447258e-16,1.03306089958e-15
310484580.062,2.76761776072e-17,1.16659137899e-06,1.25317071371e-11,0.99958974917,4.37875989094e-17,0.000400093803821,1.79364702062e-11,2.57701500201e-08,1.40651946827e-09,3.76993140066e-15,6.71940527129e-09,8.95650870315e-06,5.36230757037e-15,6.35457020624e-15
310484836.062,3.95835501364e-18,1.11413410552e-06,3.15834761089e-11,0.998784167783,6.42344508085e-18,0.00120506621353,5.24939338581e-12,3.48613418508e-08,2.14773471164e-09,2.43830026078e-15,4.35281880908e-09,9.61047051275e-06,1.0281165577e-15,2.12409682747e-15
310485092.062,2.6565875035e-18,5.54465713693e-07,2.70319524014e-11,0.998569251191,2.72487099537e-18,0.00142162438406,9.34163057709e-12,2.91487289019e-08,3.45320809519e-09,2.51538309833e-15,6.50199709761e-09,8.53081901676e-06,4.74065970791e-16,8.92903728299e-16
233207808.063,3.39010342349e-05,0.160860813623,9.78316325045e-12,3.72016608054e-11,5.18280877397e-07,3.90951693262e-05,0.00589795959273,4.38329808902e-06,0.0125041534755,0.000897778495097,4.95787914585e-11,4.24134856205e-10,0.819754942543,6.45396730867e-06
258017216.063,3.29222966092e-09,2.35565349067e-08,0.990206890871,1.23460284196e-09,0.000208699496866,1.66000004919e-06,1.81995234179e-09,4.90660704081e-11,1.5686020382e-11,0.00379211293279,0.00337185558356,3.32838142677e-06,1.12285294518e-12,0.00241542276528
258017472.063,4.34621971776e-09,3.33391653043e-08,0.984640211601,1.74173044663e-09,0.000252107837794,1.74778639129e-06,3.38418887436e-09,6.62104634282e-11,1.87722819312e-11,0.00488943384684,0.00526507445111,3.55128379593e-06,2.01047423593e-12,0.00494783029461
258017728.064,2.2109584318e-09,2.09807406718e-08,0.9822640949,2.50243737864e-09,0.000156114014624,1.46042870984e-06,2.43734036876e-09,8.70994732183e-11,1.51782352331e-11,0.00297215889863,0.0120203365754,4.28108930042e-06,6.24438632641e-13,0.00258152585868
258017984.065,7.5496014031e-10,9.81361658199e-09,0.982184662925,1.09680882143e-09,7.2020715428e-05,7.37664332922e-07,1.08419295705e-09,6.81126188316e-11,6.8829074884e-12,0.00235201993166,0.0135530453198,2.02625945778e-06,1.5229158248e-13,0.00183547435936
258018240.066,1.68113176964e-10,2.3723969495e-09,0.979235690393,3.73051192434e-10,1.60063210912e-05,4.17434486116e-07,3.23155426942e-10,5.73645568834e-11,4.83193523454e-12,0.00144962532295,0.0189792164714,1.00280734208e-06,9.50605186655e-15,0.000318037951209
258018496.067,1.48225377363e-10,1.90408021736e-09,0.963893248143,5.19337688749e-10,1.29882182327e-05,4.38179067621e-07,3.79429621955e-10,7.27601301303e-11,6.21410907997e-12,0.00137624335819,0.0345004975013,1.24042541226e-06,5.98338619247e-15,0.000215341144654
258018752.068,4.45119218757e-10,9.13906625466e-09,0.952525125217,6.34485335838e-09,5.19506802961e-05,8.38292857022e-07,7.47280800303e-10,2.00432987495e-10,7.91540603385e-12,0.00283508352078,0.0438745036951,4.06406553192e-06,4.19694320005e-14,0.000708417643597
258019008.069,2.35723393682e-09,3.43265630971e-08,0.937835553307,3.06970390156e-08,0.000223799152005,1.74353834209e-06,3.29388217476e-09,3.06615393012e-10,1.46108699782e-11,0.00383429746218,0.0553165496866,1.21558935307e-05,4.77161288616e-13,0.00277582996398
428716987.062,7.54662676897e-18,0.000123085816964,1.90028164651e-08,0.152825860293,2.17792670872e-21,0.847048124305,5.55895657283e-10,4.95892608737e-07,2.23823929004e-06,2.51626905615e-11,1.7434967739e-09,1.74095627895e-07,2.34997903915e-15,3.01969834377e-11
428717243.062,3.04016087232e-17,0.000598471431372,5.96495338264e-09,0.568530441053,7.86533870966e-21,0.430868541001,2.8110263308e-10,1.34171246235e-06,8.81945724484e-07,5.72263984259e-12,1.41634042819e-09,3.15102005551e-07,8.39895344428e-15,8.56677861692e-11
428717499.062,1.00361377066e-17,0.000167667882191,6.67010930045e-09,0.506108112354,1.6713003951e-21,0.4937232218,1.47957827079e-10,2.65687378553e-07,4.7094965977e-07,2.52694401118e-12,6.17835063603e-10,2.53859265619e-07,1.89250297199e-15,2.97266152922e-11
428717755.062,3.78538303882e-18,7.14037491208e-05,1.92347354364e-09,0.901796496623,7.23697936642e-22,0.0981317737016,4.39230405981e-12,4.389374938e-08,1.35612342375e-08,4.44350938502e-14,1.17603330553e-10,2.66414137382e-07,2.24541054571e-16,1.19001926255e-11
428718011.062,2.81420482975e-18,9.17207340331e-06,8.60817914367e-11,0.993907863048,1.63601719406e-22,0.0060826526118,9.93670731758e-12,2.5931715108e-07,1.01093281529e-09,5.82934360801e-15,1.83136444524e-09,5.00111774085e-08,9.8006916706e-19,3.58364416489e-13
428718267.062,8.12867643379e-18,1.69972973049e-05,4.99053409538e-10,0.986108934456,1.37522061737e-21,0.0138733503666,1.22499622947e-11,5.46169119971e-07,2.4772427713e-09,2.77024403233e-14,4.52272820369e-09,1.6419885604e-07,2.23309686299e-18,6.37634024218e-13
142597168.07,1.74200714144e-05,1.70002792035e-05,0.879664261572,3.10380439332e-10,2.07711362866e-09,0.000387542724112,5.3500298727e-12,3.09389809387e-08,2.08304531894e-08,0.119605229343,2.95073796698e-07,3.47050924317e-08,6.53357390214e-17,0.000308162069442
142597424.069,1.51956141448e-05,1.35626917069e-05,0.875344224953,2.28010899544e-10,1.93068753087e-09,0.000344933198156,4.68989771255e-12,2.51540518088e-08,1.93547306413e-08,0.124018702827,2.57407193815e-07,2.94608390488e-08,5.56201957815e-17,0.000263047176428
142597680.068,1.82511993216e-05,1.48181407964e-05,0.911145642106,2.92024001979e-10,2.65756932847e-09,0.000353555269934,4.09380324292e-12,1.91689099794e-08,1.30497359812e-08,0.0881702872949,2.02813002988e-07,3.77932572637e-08,6.8638640609e-17,0.000297170210887
369339680.062,0.00769437922205,0.000779195541645,3.17477176812e-08,4.33194001953e-16,0.114053905061,1.46007021437e-09,5.1399462309e-10,1.6214860449e-13,6.86397740786e-13,0.072381690722,5.13720361933e-17,9.05779538912e-13,0.0149380525868,0.790152743143
404404864.07,0.000776906310262,0.00219185321968,0.77798751802,6.07198456798e-05,1.65855100478e-06,0.00496614298252,5.57142367561e-08,3.90901670162e-05,2.73639914473e-07,0.181716109979,0.0136178165673,6.27427819923e-05,7.9539570206e-14,0.0185791122208
404405120.068,1.04310113095e-05,0.000204956801778,0.95626370394,1.69592509674e-05,8.96895384748e-08,0.00313509030016,7.17469595753e-09,4.74710204709e-06,6.07782746208e-08,0.0318983707512,0.00585041783864,2.36173969107e-05,5.06342825713e-15,0.00259154796464
404405376.066,8.36852020477e-07,7.46679083527e-05,0.981428298864,1.36815002483e-05,1.66456268539e-08,0.00218866603042,2.76667319074e-09,1.61881372964e-06,1.77075731027e-08,0.00984839381853,0.00452998615929,1.35212167922e-05,1.54953655928e-15,0.00190029171719
404405632.064,1.49924917393e-07,1.88233063702e-05,0.987918110822,6.95863145189e-06,3.15145462304e-09,0.00225588855443,1.36475511757e-09,7.11009131309e-07,2.07363228338e-08,0.00580951180382,0.00364024357965,9.3657382323e-06,2.81961652628e-16,0.000340211377728
404405888.062,3.74994235809e-08,5.6784246957e-06,0.993494075953,2.57885122058e-06,6.14101839961e-10,0.00146968258369,3.4581229701e-10,3.17218776729e-07,9.32335245766e-09,0.0029166180068,0.00200850298762,4.11484689218e-06,2.79460240034e-17,9.83833444781e-05
404406144.061,2.94642581455e-08,4.79331427625e-06,0.994578032213,1.45179666496e-06,3.5975088926e-10,0.00149802250098,2.37665782726e-10,2.5726839599e-07,9.96536320252e-09,0.00258845369323,0.00125195764817,2.9100618545e-06,1.85752128986e-17,7.4081476623e-05
404406400.059,1.29149376732e-08,2.37064116693e-06,0.996289205027,9.56600811584e-07,1.56712137355e-10,0.00111634333803,8.55176019508e-11,2.17896129486e-07,5.93314946662e-09,0.00137074448958,0.00119221788061,2.23833459226e-06,3.35864968426e-18,2.56867018974e-05
404406656.057,3.78800780614e-08,9.68070030412e-06,0.99317439802,2.95395507493e-06,4.49571130464e-10,0.00201351002908,3.91548368462e-10,4.20220227329e-07,1.28728011139e-08,0.00307191006644,0.00156500172502,3.78635111509e-06,4.44093665712e-17,0.000158287338928
404406912.055,2.92665600723e-07,8.50115663037e-05,0.974609384486,1.205363498e-05,1.85342546472e-09,0.00915177479925,4.59352395636e-09,1.32902428833e-06,1.40294205826e-07,0.0136452813309,0.00153692548293,1.01679532286e-05,2.3823375791e-15,0.000947632314962
360720672.062,3.60904648892e-06,3.43631414618e-09,0.15298170995,0.00184817594547,0.00067795378166,0.000100490349286,5.10358195968e-12,1.42475866596e-11,1.51934309849e-11,4.76263291921e-08,0.00259372597697,0.841794282744,1.33988745037e-16,1.10802122674e-09
360720928.062,4.99658417461e-06,4.98989913779e-09,0.161379870375,0.00191124690421,0.000954699107742,0.000106098030943,7.07010463104e-12,2.19393020089e-11,1.84587419459e-11,7.10003249828e-08,0.00316567559899,0.83247733573,1.99930803339e-16,1.63151106239e-09
295113616.062,2.06195326024e-10,1.68893509609e-11,0.99937866343,5.01779918157e-12,5.28779256536e-09,1.22421343401e-09,4.67972042857e-15,5.52141298064e-13,2.09832020327e-16,2.70103903675e-05,0.00039228444182,2.1950480828e-09,4.02731064232e-22,0.000202032802403
295113872.062,3.90566390797e-10,2.49886731372e-11,0.99952756504,4.87629025493e-12,6.38884923308e-09,1.87279703853e-09,5.93874378392e-15,6.27302858077e-13,4.14580011481e-16,4.0681222362e-05,0.000240075460726,2.44369933258e-09,7.23837374362e-22,0.000191667150452
295114128.062,8.02162096737e-10,4.74100871502e-11,0.999300286202,8.82090429018e-12,1.29888950596e-08,2.68803433756e-09,1.33181890365e-14,7.41344705278e-13,6.13166263379e-16,5.71401166598e-05,0.000244746074268,3.66983966501e-09,2.83975511446e-21,0.000397807401159
295114384.062,1.20884610562e-09,5.62897329613e-11,0.999331654705,1.27972475276e-11,1.45833705988e-08,3.39826778614e-09,1.54585636882e-14,8.50068340028e-13,7.63015869022e-16,5.30013111765e-05,0.000257569661711,5.00310839092e-09,3.02704355255e-21,0.000357750058251
295114640.062,7.34576854453e-10,3.76041365728e-11,0.999491111564,1.19609232426e-11,9.03693173902e-09,2.28433061205e-09,5.71681029298e-15,6.77439024949e-13,2.91941926061e-16,2.22297025663e-05,0.00024660441486,4.45650339105e-09,8.09848285522e-22,0.000240037755884
295114896.062,8.80221206684e-10,4.01726642197e-11,0.99951119476,1.65485979196e-11,9.30960618654e-09,2.52121441863e-09,5.17368741726e-15,7.30760061238e-13,2.85646963488e-16,1.69655373334e-05,0.000265130680558,5.81982654021e-09,6.86380152237e-22,0.000206690433948
295115152.062,6.47545191474e-10,2.8353595608e-11,0.999802552101,6.21862807983e-12,4.36948201917e-09,2.40653035877e-09,1.81534023582e-15,5.81625186801e-13,2.68479940652e-16,1.45838653299e-05,0.000103226501623,3.35192941252e-09,2.14171807007e-22,7.96267212946e-05
295115408.062,6.48805658198e-10,2.48398608402e-11,0.999901226444,4.31863668207e-12,2.94452215065e-09,2.70335518591e-09,8.43202162202e-16,4.9777372244e-13,2.55013566693e-16,9.69538405939e-06,5.23714699076e-05,3.12658323032e-09,9.96797729174e-23,3.66972493402e-05
295115664.062,1.28834303121e-09,3.3659804955e-11,0.999955400574,2.51350473433e-12,2.3664367185e-09,5.31548966204e-09,6.53888319805e-16,5.39106117441e-13,7.01611391549e-16,1.34147425014e-05,1.60623693956e-05,3.01681020921e-09,1.03357427759e-22,1.51102898555e-05
419414336.07,1.37612236119e-05,0.593645831761,2.14454421454e-07,3.23575172387e-09,4.31785441356e-06,2.63106179963e-05,6.14605061124e-09,1.41756524808e-09,3.51150111596e-10,0.00122436105934,1.28096917722e-14,7.11909501754e-10,0.00156842462534,0.403516766542
274992032.062,0.00047056210919,3.15036195254e-06,0.559805757874,9.87566419406e-11,4.3990642912e-09,0.000139150759036,2.60955031266e-11,2.73921433354e-08,7.28625867334e-08,0.439470003394,2.0862954378e-06,2.73286921669e-08,1.02773863406e-17,0.000109157099395
274992288.062,0.000737641654093,4.29914514164e-06,0.450308513063,8.86215655838e-11,4.58760746495e-09,0.000166044904644,3.70673237994e-11,2.98907712276e-08,1.22066519982e-07,0.548656453866,1.49616919092e-06,2.51512307995e-08,1.93476831051e-17,0.000125369375828
